"CASE_ID","CASE_PARTICIPANT_ID","RECEIVED_DATE","OFFENSE_CATEGORY","DIVERSION_PROGRAM","REFERRAL_DATE","DIVERSION_COUNT","PRIMARY_CHARGE_OFFENSE_TITLE","STATUTE","RACE","GENDER","DIVERSION_RESULT","DIVERSION_CLOSED_DATE"
"386,142,775,382","5,296,028,073,919","2020 Dec 09 12:00:00 AM","Narcotics","BR9","2021 Feb 11 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male",,
"386,313,860,429","5,300,099,605,055","2020 Dec 26 12:00:00 AM","Retail Theft","BR9","2021 Feb 16 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Unknown","Female","Graduated","2021 Nov 03 12:00:00 AM"
"385,067,948,236","5,271,353,687,497","2020 Sep 03 12:00:00 AM","Narcotics","DS","2021 Feb 17 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Latinx","Male","Graduated","2021 Feb 17 12:00:00 AM"
"385,124,041,694","5,272,754,590,883","2020 Sep 11 12:00:00 AM","Retail Theft","BR9","2021 Feb 17 12:00:00 AM","2","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"385,146,351,592","5,273,279,306,967","2020 Sep 11 12:00:00 AM","Retail Theft","BR9","2021 Feb 17 12:00:00 AM","2","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"385,865,112,765","5,289,758,602,307","2020 Nov 11 12:00:00 AM","Retail Theft","BR9","2021 Feb 17 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(4)","Black","Female",,
"386,321,509,537","5,300,256,798,481","2020 Dec 27 12:00:00 AM","Retail Theft","BR9","2021 Feb 17 12:00:00 AM","2","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"385,124,041,694","5,272,754,590,883","2020 Sep 11 12:00:00 AM","Retail Theft","DC","2021 Feb 18 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"385,146,351,592","5,273,279,306,967","2020 Sep 11 12:00:00 AM","Retail Theft","DC","2021 Feb 18 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"386,276,507,285","5,299,246,111,171","2020 Dec 21 12:00:00 AM","Possession of Stolen Motor Vehicle","DC","2021 Feb 18 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","White","Male",,
"386,321,509,537","5,300,256,798,481","2020 Dec 27 12:00:00 AM","Retail Theft","DC","2021 Feb 18 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"378,971,609,232","5,135,670,299,833","2019 May 09 12:00:00 AM","Narcotics","BR9","2021 Feb 19 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(a)(1)(B)","Black","Male",,
"383,750,006,943","5,238,867,230,595","2020 Apr 14 12:00:00 AM","Aggravated Fleeing and Eluding","MHC","2021 Feb 19 12:00:00 AM","1","AGGRAVATED FLEEING OR ATTEMPT TO ELUDE A PEACE OFFICER","625 ILCS 5/11-204.1(a)(4)","Black","Male",,
"384,071,396,960","5,246,578,010,945","2020 May 29 12:00:00 AM","Narcotics","DC","2021 Feb 19 12:00:00 AM","1","METHAMPHETAMINE POSSESSION","720 ILCS 646/60(a)","White","Female",,
"381,053,441,435","5,180,281,129,973","2019 Sep 21 12:00:00 AM","Narcotics","DC","2021 Feb 22 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Female",,
"378,704,527,881","5,130,176,278,890","2019 Apr 22 12:00:00 AM","Aggravated Battery Police Officer","MHC","2021 Feb 23 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","White","Female","Graduated","2022 Jul 19 12:00:00 AM"
"384,489,675,678","5,257,257,754,457","2020 Jul 10 12:00:00 AM","Burglary","MHC","2021 Feb 23 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male",,
"384,489,675,678","5,257,260,521,947","2020 Jul 10 12:00:00 AM","Burglary","MHC","2021 Feb 23 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Latinx","Female",,
"385,160,629,926","5,273,652,364,605","2020 Sep 13 12:00:00 AM","Reckless Discharge of Firearm","VC","2021 Feb 23 12:00:00 AM","1","RECKLESS DISCHARGE OF A FIREARM","720 ILCS 5/24-1.5(a)","White","Male",,
"386,524,465,867","5,304,572,975,724","2021 Jan 14 12:00:00 AM","Narcotics","SEED","2021 Feb 23 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","White","Male",,
"385,161,267,352","5,273,666,755,553","2020 Sep 13 12:00:00 AM","Criminal Damage to Property","BR9","2021 Feb 24 12:00:00 AM","2","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Female",,
"386,169,674,745","5,296,621,977,251","2020 Dec 11 12:00:00 AM","Narcotics","BR9","2021 Feb 24 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male",,
"382,417,659,830","5,210,028,325,376","2020 Jan 04 12:00:00 AM","Forgery","DC","2021 Feb 25 12:00:00 AM","1","FORGERY","720 ILCS 5/17-3(a)(2)","White","Male",,
"384,385,137,870","5,254,706,682,270","2020 Jun 29 12:00:00 AM","Narcotics","BR9","2021 Feb 25 12:00:00 AM","2","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(e)","Latinx","Male",,
"385,934,337,191","5,291,332,197,062","2020 Nov 19 12:00:00 AM","Theft","BR9","2021 Feb 25 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Black","Male","Graduated","2022 Feb 09 12:00:00 AM"
"386,267,455,841","5,299,055,707,866","2020 Dec 21 12:00:00 AM","Theft","BR9","2021 Feb 25 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Black","Male","Graduated","2022 Jul 06 12:00:00 AM"
"389,224,345,988","5,365,377,496,247","2021 Sep 20 12:00:00 AM","Narcotics","DDPP","2021 Feb 25 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2022 Feb 25 12:00:00 AM"
"378,968,039,649","5,135,586,721,638","2019 May 09 12:00:00 AM","Possession of Stolen Motor Vehicle","MHC","2021 Feb 26 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Black","Male",,
"380,826,135,445","5,175,541,526,776","2019 Sep 12 12:00:00 AM","Residential Burglary","MHC","2021 Feb 26 12:00:00 AM","1","RESIDENTIAL BURGLARY","720 ILCS 5/19-3(a)","Black","Male",,
"386,366,001,848","5,301,222,098,957","2020 Dec 31 12:00:00 AM","Narcotics","DDPP","2021 Feb 26 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Female","Graduated","2021 Feb 26 12:00:00 AM"
"376,355,614,328","5,082,806,814,821","2018 Nov 05 12:00:00 AM","Narcotics","DC","2021 Mar 02 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male",,
"379,544,017,474","5,147,807,403,524","2019 Jun 18 12:00:00 AM","Narcotics","DDPP","2021 Mar 02 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2021 Mar 02 12:00:00 AM"
"381,498,237,060","5,189,563,291,087","2019 Oct 28 12:00:00 AM","Aggravated Battery Police Officer","BR9","2021 Mar 02 12:00:00 AM","2","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Black","Male",,
"384,404,005,669","5,255,202,616,459","2020 Jul 01 12:00:00 AM","Retail Theft","DC","2021 Mar 02 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","White","Male",,
"385,792,956,180","5,288,203,826,483","2020 Nov 05 12:00:00 AM","Driving With Suspended Or Revoked License","DDPP","2021 Mar 02 12:00:00 AM","1","FELONY DRIVING WHILE DRIVER?S LICENSE, PERMIT, OR PRIVILEGE TO OPERATE A MOTOR VEHICLE IS SUSPENDED OR REVOKED","625 ILCS 5/6-303(a)","Latinx","Male","Graduated","2021 Mar 02 12:00:00 AM"
"385,792,956,180","5,288,204,379,981","2020 Nov 05 12:00:00 AM","Driving With Suspended Or Revoked License","DDPP","2021 Mar 02 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Female","Graduated","2021 Mar 02 12:00:00 AM"
"380,709,231,579","5,173,048,018,379","2019 Sep 05 12:00:00 AM","Narcotics","DDPP","2021 Mar 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Unknown","Male","Graduated","2021 Apr 28 12:00:00 AM"
"381,498,237,060","5,189,563,291,087","2019 Oct 28 12:00:00 AM","Aggravated Battery Police Officer","MHC","2021 Mar 03 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Black","Male",,
"381,979,365,947","5,200,235,285,627","2019 Aug 19 12:00:00 AM","Narcotics","BR9","2021 Mar 03 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Asian","Male","Graduated","2021 Mar 03 12:00:00 AM"
"383,359,774,954","5,230,268,085,987","2020 Mar 03 12:00:00 AM","Theft","BR9","2021 Mar 03 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","White","Female","Graduated","2021 Mar 03 12:00:00 AM"
"384,528,048,702","5,258,239,659,872","2020 Jul 15 12:00:00 AM","Narcotics","DC","2021 Mar 03 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male","Failed","2024 Jan 09 12:00:00 AM"
"385,161,267,352","5,273,666,755,553","2020 Sep 13 12:00:00 AM","Criminal Damage to Property","MHC","2021 Mar 03 12:00:00 AM","1","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Female",,
"385,213,026,316","5,274,897,181,561","2020 Sep 16 12:00:00 AM","Retail Theft","DC","2021 Mar 08 12:00:00 AM","2","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","White","Male",,
"371,825,557,654","4,987,297,417,494","2017 Dec 18 12:00:00 AM","Narcotics","SEED","2021 Mar 09 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER//DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/407(b)(2)","Latinx","Male",,
"371,826,195,080","4,987,320,110,912","2017 Dec 18 12:00:00 AM","Narcotics","SEED","2021 Mar 09 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER//DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/407(b)(2)","Latinx","Male",,
"371,826,705,020","4,987,335,055,357","2017 Dec 18 12:00:00 AM","Narcotics","SEED","2021 Mar 09 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/407(b)(1)","Latinx","Male",,
"379,385,553,455","5,144,216,308,634","2019 Jun 06 12:00:00 AM","Narcotics","MHC","2021 Mar 09 12:00:00 AM","1","METHAMPHETAMINE POSSESSION","720 ILCS 646/60(a)","White","Male",,
"382,936,906,772","5,221,394,959,880","2020 Feb 06 12:00:00 AM","Narcotics","DDPP","2021 Mar 09 12:00:00 AM","1","POSS CAN/>100-500 GRAM/1ST","720 ILCS 550/4(d)","Latinx","Male",,
"384,385,137,870","5,254,706,682,270","2020 Jun 29 12:00:00 AM","Narcotics","SEED","2021 Mar 09 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(e)","Latinx","Male",,
"384,902,217,564","5,267,436,028,799","2020 Aug 20 12:00:00 AM","Aggravated Battery Police Officer","MHC","2021 Mar 09 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","White","Female","Failed","2023 Feb 14 12:00:00 AM"
"386,847,385,705","5,311,602,953,560","2021 Feb 11 12:00:00 AM","Narcotics","SEED","2021 Mar 09 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(c)","Latinx","Female",,
"382,320,133,705","5,207,782,784,074","2019 Dec 27 12:00:00 AM","Theft","BR9","2021 Mar 10 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","White","Female","Graduated","2021 Mar 10 12:00:00 AM"
"382,770,156,220","5,217,923,420,554","2020 Jan 28 12:00:00 AM","Narcotics","BR9","2021 Mar 10 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(2)","Black","Male",,
"385,213,026,316","5,274,897,181,561","2020 Sep 16 12:00:00 AM","Retail Theft","MHC","2021 Mar 10 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","White","Male","Failed","2022 Nov 03 12:00:00 AM"
"385,403,234,132","5,279,232,177,735","2020 Oct 02 12:00:00 AM","Narcotics","BR9","2021 Mar 10 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(2)","White","Male","Graduated","2021 Nov 03 12:00:00 AM"
"385,516,313,444","5,281,844,134,700","2020 Oct 13 12:00:00 AM","Identity Theft","BR9","2021 Mar 10 12:00:00 AM","1","IDENTITY THEFT/KNOWS ID STOLEN","720 ILCS 5/16-30(a)(4)","Latinx","Male","Failed","2021 May 12 12:00:00 AM"
"386,014,015,399","5,293,080,143,681","2020 Nov 27 12:00:00 AM","UUW - Unlawful Use of Weapon","BR9","2021 Mar 10 12:00:00 AM","1","AGG UUW/VEHICLE/LOADED FIREARM","720 ILCS 5/24-1.6(a)(1)","Black","Male","Graduated","2021 Dec 22 12:00:00 AM"
"386,142,520,412","5,296,021,431,943","2020 Dec 09 12:00:00 AM","Aggravated Robbery","RJCC","2021 Mar 10 12:00:00 AM","1","ATTEMPT AGGRAVATED ROBBERY","720 ILCS 5/8-4(18-1(b)(1))","Black","Male","Failed","2021 Jun 09 12:00:00 AM"
"386,956,895,434","5,313,992,404,337","2021 Feb 23 12:00:00 AM","Narcotics","BR9","2021 Mar 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male",,
"383,936,645,176","5,243,493,366,706","2020 May 15 12:00:00 AM","Narcotics","DC","2021 Mar 11 12:00:00 AM","1","OBTAIN SUBSTANCE BY FRAUD/SUBQ","720 ILCS 570/406(b)(3)","White","Male","Failed","2023 May 04 12:00:00 AM"
"384,614,228,651","5,260,381,143,554","2020 Jul 24 12:00:00 AM","Burglary","DC","2021 Mar 11 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Black","Male","Failed","2023 Feb 16 12:00:00 AM"
"385,068,075,721","5,271,355,347,991","2020 Sep 03 12:00:00 AM","Narcotics","DC","2021 Mar 11 12:00:00 AM","1","OBTAIN SUBSTANCE BY FRAUD/SUBQ","720 ILCS 570/406(b)(3)","White","Male","Failed","2023 May 04 12:00:00 AM"
"386,101,597,684","5,295,096,536,820","2020 Dec 06 12:00:00 AM","Other Offense","DC","2021 Mar 11 12:00:00 AM","1","DISORDERLY CONDUCT","720 ILCS 5/26-1(a)(4)","Latinx","Male","Graduated","2023 Apr 06 12:00:00 AM"
"377,668,328,730","5,109,327,670,501","2019 Feb 11 12:00:00 AM","Narcotics","DDPP","2021 Mar 12 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Female","Graduated","2021 Mar 12 12:00:00 AM"
"385,894,051,890","5,290,441,065,315","2020 Nov 15 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2021 Mar 12 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Latinx","Male","Graduated","2021 Aug 20 12:00:00 AM"
"388,624,018,502","5,351,693,919,201","2021 Jul 19 12:00:00 AM","Retail Theft","DC","2021 Mar 15 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male","Failed","2022 Sep 27 12:00:00 AM"
"381,465,473,381","5,188,921,233,431","2019 Oct 25 12:00:00 AM","Credit Card Cases","BR9","2021 Mar 17 12:00:00 AM","1","POSSESSION OF ANOTHER?S CREDIT, DEBIT, OR IDENTIFICATION CARD","720 ILCS 5/17-32(b)","Unknown","Unknown","Graduated","2021 May 19 12:00:00 AM"
"386,029,186,129","5,293,421,651,934","2020 Nov 29 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2021 Mar 17 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Male","Failed","2022 Feb 16 12:00:00 AM"
"374,986,169,042","5,054,547,975,484","2018 Aug 03 12:00:00 AM","Narcotics","MHC","2021 Mar 18 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male","Failed","2023 Apr 06 12:00:00 AM"
"374,989,993,596","5,054,626,572,197","2018 Aug 03 12:00:00 AM","Narcotics","MHC","2021 Mar 18 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male","Graduated","2021 Apr 29 12:00:00 AM"
"386,784,153,080","5,310,250,204,498","2021 Feb 05 12:00:00 AM","Theft","BR9","2021 Mar 18 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Black","Female","Graduated","2022 Jul 20 12:00:00 AM"
"387,140,346,538","5,317,941,612,420","2021 Mar 09 12:00:00 AM","Other Offense","BR9","2021 Mar 18 12:00:00 AM","1","UNLAWFUL POSSESSION OF TITLES AND REGISTRATION","625 ILCS 5/4-104(a)(1)","Latinx","Male","Graduated","2021 Dec 01 12:00:00 AM"
"377,817,868,790","5,112,431,133,672","2019 Feb 21 12:00:00 AM","Narcotics","MHC","2021 Mar 19 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male",,
"386,269,495,603","5,299,095,559,720","2020 Dec 21 12:00:00 AM","Narcotics","RJCC","2021 Mar 19 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(e)","Latinx","Female","Graduated","2021 Nov 05 12:00:00 AM"
"386,520,131,372","5,304,490,504,525","2021 Jan 14 12:00:00 AM","Narcotics","DDPP","2021 Mar 19 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male",,
"387,159,596,793","5,318,340,684,463","2021 Mar 10 12:00:00 AM","Other Offense","BR9","2021 Mar 19 12:00:00 AM","1","UNLAWFUL POSSESSION OF TITLES AND REGISTRATION","625 ILCS 5/4-104(a)(1)","Latinx","Male","Graduated","2022 Jan 19 12:00:00 AM"
"385,120,344,625","5,272,664,370,712","2020 Sep 10 12:00:00 AM","Theft","BR9","2021 Mar 22 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(2)(B)","Black","Female","Graduated","2022 Jun 08 12:00:00 AM"
"387,108,347,770","5,317,284,610,318","2021 Mar 07 12:00:00 AM","Narcotics","DC","2021 Mar 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"378,971,609,232","5,135,670,299,833","2019 May 09 12:00:00 AM","Narcotics","SEED","2021 Mar 23 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(a)(1)(B)","Black","Male","Failed","2021 Mar 30 12:00:00 AM"
"381,516,339,948","5,189,923,618,272","2019 Oct 29 12:00:00 AM","Narcotics","SEED","2021 Mar 23 12:00:00 AM","1","[POSSESSION WITH INTENT TO DELIVER METHAMPHETAMINE/METHAMPHETAMINE DELIVERY]","720 ILCS 646/55(a)(1)","Black","Male",,
"384,431,542,458","5,255,855,190,577","2020 Jul 05 12:00:00 AM","Aggravated Battery","MHC","2021 Mar 23 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(1)","Latinx","Female","Graduated","2022 Oct 11 12:00:00 AM"
"386,526,123,173","5,304,612,274,081","2021 Jan 14 12:00:00 AM","Burglary","DC","2021 Mar 23 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male",,
"386,526,250,658","5,304,616,148,567","2021 Jan 14 12:00:00 AM","Burglary","DC","2021 Mar 23 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male",,
"386,526,633,114","5,304,623,344,040","2021 Jan 14 12:00:00 AM","Burglary","DC","2021 Mar 23 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male",,
"380,504,235,487","5,168,625,569,524","2019 Aug 21 12:00:00 AM","Burglary","DC","2021 Mar 24 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Black","Male",,
"380,551,659,956","5,169,638,470,826","2019 Aug 25 12:00:00 AM","UUW - Unlawful Use of Weapon","VC","2021 Mar 24 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"383,340,652,185","5,229,933,773,208","2020 Mar 02 12:00:00 AM","Theft","BR9","2021 Mar 24 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)(A)","Black","Female","Graduated","2021 Nov 17 12:00:00 AM"
"385,068,968,117","5,271,383,022,890","2020 Aug 20 12:00:00 AM","Theft","BR9","2021 Mar 24 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(2)(A)","Unknown","Male","Graduated","2021 Dec 08 12:00:00 AM"
"385,389,593,223","5,278,950,447,264","2020 Oct 01 12:00:00 AM","Narcotics","DDPP","2021 Mar 24 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2021 Mar 24 12:00:00 AM"
"386,108,736,852","5,295,263,693,209","2020 Dec 06 12:00:00 AM","Aggravated Fleeing and Eluding","BR9","2021 Mar 24 12:00:00 AM","1","AGGRAVATED FLEEING OR ATTEMPT TO ELUDE A PEACE OFFICER","625 ILCS 5/11-204.1(a)(1)","Latinx","Female","Graduated","2021 Dec 08 12:00:00 AM"
"386,872,882,732","5,312,179,698,455","2021 Feb 15 12:00:00 AM","Credit Card Cases","BR9","2021 Mar 24 12:00:00 AM","1","AGG ID THEFT/$300-10K/DISABLED","720 ILCS 5/16-30(b)(1)","Black","Male","Graduated","2021 Dec 01 12:00:00 AM"
"386,987,619,350","5,314,592,949,645","2021 Feb 24 12:00:00 AM","Possession of Stolen Motor Vehicle","BR9","2021 Mar 24 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Latinx","Male","Failed","2021 Nov 17 12:00:00 AM"
"382,026,280,476","5,201,237,670,468","2019 Dec 05 12:00:00 AM","Residential Burglary","MHC","2021 Mar 26 12:00:00 AM","1","RESIDENTIAL BURGLARY","720 ILCS 5/19-3(a)","White","Male",,
"383,715,458,472","5,237,970,563,868","2020 Apr 07 12:00:00 AM","Aggravated Robbery","MHC","2021 Mar 26 12:00:00 AM","1","ATTEMPT AGGRAVATED ROBBERY","720 ILCS 5/8-4(18-1(b)(1))","Latinx","Male",,
"384,908,591,821","5,267,551,156,379","2020 Aug 20 12:00:00 AM","Escape - Failure to Return","MHC","2021 Mar 26 12:00:00 AM","1","ESCAPE; FAILURE TO COMPLY WITH A CONDITION OF THE ELECTRONIC HOME MONITORING DETENTION PROGRAM","730 ILCS 5/5-8A-4.1(a)","Latinx","Male",,
"384,984,317,989","5,269,377,146,213","2020 Aug 27 12:00:00 AM","Criminal Damage to Property","MHC","2021 Mar 26 12:00:00 AM","1","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Male",,
"385,163,944,540","5,273,735,389,302","2020 Sep 13 12:00:00 AM","Retail Theft","MHC","2021 Mar 26 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"386,067,304,184","5,294,294,518,248","2020 Dec 02 12:00:00 AM","Identity Theft","MHC","2021 Mar 26 12:00:00 AM","1","IDENTITY THEFT/KNOWS ID STOLEN","720 ILCS 5/16-30(a)(4)","Black","Female",,
"382,130,690,799","5,203,647,600,670","2019 Dec 13 12:00:00 AM","Narcotics","DDPP","2021 Mar 29 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(2)","Black","Female","Graduated","2021 Mar 29 12:00:00 AM"
"384,924,654,947","5,267,950,228,422","2020 Aug 21 12:00:00 AM","Retail Theft","DC","2021 Mar 29 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","White","Female",,
"386,065,774,362","5,294,266,843,349","2020 Dec 02 12:00:00 AM","Theft","BR9","2021 Mar 29 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Black","Female","Graduated","2023 Jul 12 12:00:00 AM"
"386,587,443,522","5,305,997,679,523","2021 Jan 20 12:00:00 AM","Burglary","BR9","2021 Mar 29 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male","Graduated","2021 Dec 08 12:00:00 AM"
"386,587,825,977","5,306,005,981,993","2021 Jan 20 12:00:00 AM","Burglary","BR9","2021 Mar 29 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male","Graduated","2021 Dec 08 12:00:00 AM"
